index.png,state1.png,state5.png,state7.png,state9.png,state17.png,state26.png,state41.png,state45.png,state50.png,state57.png,state66.png,state77.png,state86.png,state89.png,state98.png,state101.png,state106.png,state115.png,state118.png,state123.png,state130.png,state139.png,state142.png,state147.png,state154.png,state163.png,state172.png,state175.png,state180.png,state187.png,state194.png,state206.png,state216.png,state219.png,state224.png,state231.png,state241.png,state251.png,state258.png,state267.png,state270.png,state275.png,state282.png,state305.png,state312.png,state321.png,state324.png,state329.png,state336.png,state345.png,state355.png,state362.png,state369.png,state376.png,state385.png,state388.png,state393.png,state400.png,state423.png,state430.png,state437.png,state452.png,state455.png,state460.png,state467.png,state488.png,state495.png,state502.png,state509.png,state518.png,state527.png,state532.png,state539.png,state548.png,state558.png,state565.png,state570.png,state577.png,state606.png,state613.png,state636.png,state643.png,state648.png,state655.png,state664.png,state681.png,state686.png,state707.png,state714.png,state721.png,state750.png,state759.png,state774.png,state779.png,state786.png,state815.png,state824.png,state827.png,state832.png,state841.png,state846.png,state851.png,state858.png,state867.png,state882.png,state891.png,state898.png,state913.png,state918.png,state945.png,state954.png,state957.png,state962.png,state967.png,state972.png,state981.png,state988.png,state1015.png,state1022.png,state1029.png,state1042.png,state1047.png,state1050.png,state1065.png,state1086.png,state1095.png,state1100.png,state1105.png,state1110.png,state1119.png,state1126.png,state1141.png,state1144.png,state1149.png,state1164.png,state1173.png,state1176.png,state1181.png,state1192.png,state1197.png,state1200.png,state1215.png,state1218.png,state1233.png,state1250.png,state1257.png,state1264.png,state1277.png
0.0,100.0,79.34782608695652,51.49156939040207,67.64386536373507,73.13131313131314,24.515771997786388,50.505050505050505,38.97529734675206,33.25825825825826,38.833181403828625,32.59749816041207,38.52459016393443,65.0,39.77900552486188,61.71617161716172,66.00361663652802,29.23272035510463,62.56410256410256,65.72934973637962,62.852112676056336,39.96265172735761,62.77128547579299,65.0709219858156,62.15753424657534,46.02564102564102,39.476145930776426,62.116040955631405,64.19965576592082,59.800664451827245,46.231155778894475,67.64386536373507,38.6654478976234,64.02753872633392,66.00719424460432,61.839863713798984,45.54455445544555,61.839863713798984,47.30077120822622,58.028616852146264,66.30630630630631,67.15063520871144,62.30366492146597,45.80246913580247,57.984496124031004,38.9041095890411,64.76868327402136,66.54545454545455,64.070796460177,46.76165803108808,61.27946127946128,45.982694684796044,57.34375000000001,33.18352059925094,44.149577804583835,63.76306620209059,66.66666666666666,62.28070175438597,46.65809768637532,56.77321156773212,39.11845730027548,44.53681710213777,63.74781085814361,64.86013986013987,62.323943661971825,40.243902439024396,58.06962025316456,32.59749816041207,43.9766081871345,33.010432190760056,45.35585042219542,65.0088809946714,61.64383561643836,46.883116883116884,61.93771626297578,40.10989010989011,59.01116427432217,38.5948905109489,44.09356725146199,59.53177257525084,45.73934837092732,58.46645367412141,39.77900552486188,45.04283965728274,32.7178729689808,44.4314185228605,44.256348246674726,45.534591194968556,58.520900321543415,29.251269035532996,44.90291262135923,44.43127962085308,62.89752650176679,57.25308641975309,40.0,38.98840885142255,43.75729288214703,61.62988115449915,45.34461910519952,46.27249357326478,57.27699530516433,39.4392523364486,44.93284493284494,29.344366645448762,38.87147335423197,44.31418522860493,59.800664451827245,46.28930817610063,38.771769019248396,44.07582938388626,44.987775061124694,61.564625850340136,44.37939110070258,45.611866501854145,61.62988115449915,62.05128205128205,44.471445929526126,43.98092967818832,44.90291262135923,61.91304347826087,45.79207920792079,46.17314930991217,44.43127962085308,47.1190781049936,39.010989010989015,38.90641430073607,64.52762923351159,46.58064516129032,61.460101867572156,60.90604026845637,43.96248534583822,61.839863713798984,33.15868263473054,45.34461910519952,44.33734939759036,44.93284493284494,61.846689895470384,38.79040667361836,46.77835051546392,46.01990049751244,44.30082256169213,46.15384615384615,38.79781420765027,47.361647361647364,44.32624113475177,43.86792452830189,62.147887323943664,40.15486725663717,44.82338611449452
100.0,0.0,79.34782608695652,51.49156939040207,67.64386536373507,73.13131313131314,24.515771997786388,50.505050505050505,38.97529734675206,33.25825825825826,38.833181403828625,32.59749816041207,38.52459016393443,65.0,39.77900552486188,61.71617161716172,66.00361663652802,29.23272035510463,62.56410256410256,65.72934973637962,62.852112676056336,39.96265172735761,62.77128547579299,65.0709219858156,62.15753424657534,46.02564102564102,39.476145930776426,62.116040955631405,64.19965576592082,59.800664451827245,46.231155778894475,67.64386536373507,38.6654478976234,64.02753872633392,66.00719424460432,61.839863713798984,45.54455445544555,61.839863713798984,47.30077120822622,58.028616852146264,66.30630630630631,67.15063520871144,62.30366492146597,45.80246913580247,57.984496124031004,38.9041095890411,64.76868327402136,66.54545454545455,64.070796460177,46.76165803108808,61.27946127946128,45.982694684796044,57.34375000000001,33.18352059925094,44.149577804583835,63.76306620209059,66.66666666666666,62.28070175438597,46.65809768637532,56.77321156773212,39.11845730027548,44.53681710213777,63.74781085814361,64.86013986013987,62.323943661971825,40.243902439024396,58.06962025316456,32.59749816041207,43.9766081871345,33.010432190760056,45.35585042219542,65.0088809946714,61.64383561643836,46.883116883116884,61.93771626297578,40.10989010989011,59.01116427432217,38.5948905109489,44.09356725146199,59.53177257525084,45.73934837092732,58.46645367412141,39.77900552486188,45.04283965728274,32.7178729689808,44.4314185228605,44.256348246674726,45.534591194968556,58.520900321543415,29.251269035532996,44.90291262135923,44.43127962085308,62.89752650176679,57.25308641975309,40.0,38.98840885142255,43.75729288214703,61.62988115449915,45.34461910519952,46.27249357326478,57.27699530516433,39.4392523364486,44.93284493284494,29.344366645448762,38.87147335423197,44.31418522860493,59.800664451827245,46.28930817610063,38.771769019248396,44.07582938388626,44.987775061124694,61.564625850340136,44.37939110070258,45.611866501854145,61.62988115449915,62.05128205128205,44.471445929526126,43.98092967818832,44.90291262135923,61.91304347826087,45.79207920792079,46.17314930991217,44.43127962085308,47.1190781049936,39.010989010989015,38.90641430073607,64.52762923351159,46.58064516129032,61.460101867572156,60.90604026845637,43.96248534583822,61.839863713798984,33.15868263473054,45.34461910519952,44.33734939759036,44.93284493284494,61.846689895470384,38.79040667361836,46.77835051546392,46.01990049751244,44.30082256169213,46.15384615384615,38.79781420765027,47.361647361647364,44.32624113475177,43.86792452830189,62.147887323943664,40.15486725663717,44.82338611449452
79.34782608695652,79.34782608695652,0.0,51.36186770428015,43.756786102062975,79.5959595959596,25.788599889319315,54.419191919191924,40.16468435498627,34.75975975975976,40.6563354603464,34.73142016188373,40.07285974499089,69.82142857142857,41.16022099447514,65.51155115511551,68.1735985533454,30.183893468611288,67.17948717948717,67.48681898066783,64.26056338028168,41.45658263305322,66.6110183639399,67.73049645390071,63.52739726027398,46.794871794871796,40.78578110383536,66.89419795221842,66.09294320137694,62.12624584717608,46.733668341708544,43.756786102062975,40.31078610603291,68.33046471600689,68.16546762589928,63.202725724020446,46.53465346534654,63.37308347529813,47.81491002570694,60.254372019077906,71.35135135135135,69.32849364791288,64.22338568935427,46.17283950617284,59.84496124031008,40.09132420091324,69.57295373665481,68.36363636363636,66.01769911504425,47.79792746113989,62.62626262626263,46.47713226205192,60.0,34.6816479400749,45.35585042219542,68.46689895470384,68.4981684981685,63.859649122807014,47.429305912596405,58.75190258751902,41.04683195592286,45.48693586698337,68.47635726795096,66.43356643356644,63.90845070422535,40.465631929046566,60.28481012658228,34.73142016188373,45.380116959064324,34.50074515648286,46.20024125452352,67.14031971580818,62.84246575342466,47.27272727272727,62.9757785467128,40.54945054945055,61.24401913875598,40.14598540145985,45.02923976608187,61.7056856187291,46.11528822055138,60.383386581469644,41.16022099447514,46.51162790697674,34.85967503692763,45.25205158264947,45.46553808948005,46.28930817610063,60.45016077170418,30.20304568527919,46.116504854368934,45.37914691943128,64.48763250883393,58.95061728395061,41.495327102803735,39.620653319283456,45.15752625437573,62.98811544991511,46.31197097944377,46.91516709511568,59.4679186228482,40.74766355140187,45.78754578754579,30.299172501591343,39.70741901776385,45.25205158264947,62.12624584717608,46.79245283018868,40.421631530705774,44.90521327014218,46.454767726161364,63.095238095238095,45.19906323185012,46.47713226205192,62.98811544991511,63.589743589743584,45.6865127582017,45.17282479141835,46.116504854368934,63.82608695652174,46.28712871287129,46.675031367628605,45.37914691943128,47.63124199743918,40.201465201465204,39.537329127234486,66.48841354723707,47.612903225806456,62.98811544991511,62.41610738255034,45.36928487690504,63.37308347529813,34.6556886227545,46.31197097944377,45.54216867469879,45.78754578754579,63.41463414634146,39.62460896767466,47.551546391752574,46.517412935323385,45.24089306698003,46.52605459057072,40.7103825136612,47.87644787644788,45.27186761229314,44.693396226415096,64.08450704225352,40.376106194690266,46.28501827040195
51.49156939040207,51.49156939040207,51.36186770428015,0.0,43.756786102062975,72.32323232323232,28.002213613724404,47.6010101010101,41.72003659652333,35.13513513513514,42.2971741112124,34.28991905813098,41.53005464480874,64.28571428571429,41.988950276243095,59.73597359735974,68.53526220614829,29.930247305009512,61.70940170940171,67.31107205623901,64.7887323943662,42.48366013071895,60.60100166944908,68.08510638297872,63.6986301369863,48.97435897435897,42.56314312441534,61.092150170648466,66.7814113597246,62.292358803986716,48.366834170854275,43.756786102062975,41.3162705667276,62.47848537005164,68.70503597122301,64.05451448040887,48.26732673267327,63.37308347529813,49.48586118251928,60.413354531001595,63.60360360360361,68.78402903811252,64.74694589877836,48.148148148148145,59.53488372093023,41.64383561643836,62.811387900355875,68.36363636363636,65.84070796460178,50.0,63.804713804713806,48.57849196538937,60.15625,35.056179775280896,46.44149577804584,62.19512195121951,68.86446886446886,64.03508771929825,49.48586118251928,59.208523592085236,42.42424242424242,46.080760095011875,61.99649737302977,67.3076923076923,64.43661971830986,42.350332594235034,60.60126582278481,34.28991905813098,46.08187134502924,34.873323397913566,46.80337756332931,67.49555950266429,64.21232876712328,49.48051948051948,63.667820069204154,42.08791208791209,60.60606060606061,41.51459854014598,45.96491228070175,61.53846153846154,48.49624060150376,60.22364217252396,41.896869244935544,47.61321909424724,34.416543574593796,46.424384525205156,46.553808948004836,48.42767295597484,60.61093247588425,29.949238578680205,46.96601941747573,45.97156398104265,65.19434628975264,59.5679012345679,42.523364485981304,40.56902002107481,45.85764294049008,63.1578947368421,46.916565900846436,49.10025706940874,59.624413145539904,42.523364485981304,46.88644688644688,30.044557606619986,40.334378265412745,46.189917936694016,62.292358803986716,48.42767295597484,41.429880843263064,46.208530805687204,47.55501222493888,63.94557823129252,46.37002341920375,48.20766378244747,63.1578947368421,63.589743589743584,46.78007290400972,46.24553039332538,46.96601941747573,64.52173913043478,48.26732673267327,48.306148055207025,45.97156398104265,49.42381562099872,41.75824175824176,40.58885383806519,66.1319073083779,49.93548387096774,63.83701188455009,63.59060402684564,46.07268464243845,63.37308347529813,35.029940119760475,46.916565900846436,46.50602409638554,46.88644688644688,63.58885017421603,40.354535974973935,49.48453608247423,48.507462686567166,46.18096357226792,48.759305210918114,42.07650273224044,49.549549549549546,45.8628841607565,45.990566037735846,64.61267605633803,42.256637168141594,47.38124238733252
67.64386536373507,67.64386536373507,43.756786102062975,43.756786102062975,0.0,72.12121212121212,24.40509131156613,49.74747474747475,40.16468435498627,33.55855855855856,40.6563354603464,32.818248712288444,40.346083788706736,64.10714285714286,40.97605893186004,60.561056105610554,66.90777576853526,29.86683576410907,62.56410256410256,65.20210896309314,64.43661971830986,40.896358543417364,61.602671118530886,65.95744680851064,62.328767123287676,44.871794871794876,41.1599625818522,62.28668941979522,64.19965576592082,61.29568106312292,43.969849246231156,100.0,40.21937842778793,64.37177280550775,66.72661870503596,62.35093696763203,43.93564356435643,61.158432708688245,45.37275064267352,59.30047694753577,65.4054054054054,68.42105263157895,62.82722513089005,43.7037037037037,57.984496124031004,40.09132420091324,64.41281138790036,67.45454545454545,66.19469026548673,45.72538860103627,61.61616161616161,43.75772558714463,58.59375,33.48314606741573,43.184559710494575,63.58885017421603,67.76556776556777,62.98245614035088,46.01542416452442,57.22983257229832,40.95500459136823,42.517814726840854,64.09807355516638,65.73426573426573,64.08450704225352,40.35476718403548,59.17721518987342,32.818248712288444,42.57309941520468,33.30849478390462,43.6670687575392,66.25222024866785,63.18493150684932,45.58441558441558,62.45674740484429,40.54945054945055,60.60606060606061,40.41970802919708,42.22222222222222,61.37123745819398,44.48621553884712,59.7444089456869,40.88397790055249,44.18604651162791,32.93943870014771,42.32121922626026,43.288996372430475,44.27672955974843,59.967845659163984,29.885786802030456,44.1747572815534,42.41706161137441,64.66431095406361,58.48765432098766,40.93457943925234,39.199157007376186,42.35705950991832,61.96943972835314,43.65175332527207,45.11568123393317,58.84194053208138,41.1214953271028,43.833943833943835,29.980903882877147,39.39393939393939,42.43845252051583,61.29568106312292,44.0251572327044,40.329972502291476,43.009478672985786,44.132029339853304,62.244897959183675,42.27166276346605,44.00494437577256,61.79966044142614,61.36752136752137,43.49939246658566,42.908224076281286,44.1747572815534,62.60869565217392,43.68811881188119,43.9146800501882,42.41706161137441,45.45454545454545,40.201465201465204,39.327024185068346,66.48841354723707,45.806451612903224,62.13921901528013,61.40939597315436,42.555685814771394,61.158432708688245,33.458083832335326,43.65175332527207,43.132530120481924,43.833943833943835,62.54355400696864,39.520333680917624,45.876288659793815,43.90547263681592,42.42068155111633,43.79652605459057,40.619307832422585,45.43114543114543,42.31678486997636,42.806603773584904,64.08450704225352,40.26548672566372,43.97076735688185
73.13131313131314,73.13131313131314,79.5959595959596,72.32323232323232,72.12121212121212,0.0,26.009961261759823,64.64646464646465,40.62214089661482,35.73573573573574,41.29443938012762,34.65783664459161,40.43715846994536,83.57142857142857,41.43646408839779,79.04290429042904,72.51356238698011,31.19847812301839,80.85470085470085,71.8804920913884,63.90845070422535,42.016806722689076,78.46410684474124,71.27659574468085,63.52739726027398,52.05128205128206,41.44059869036483,79.86348122866895,69.53528399311531,61.461794019933556,51.88442211055276,43.105320304017376,40.67641681901279,81.75559380378658,72.3021582733813,62.180579216354346,51.60891089108911,62.521294718909715,53.213367609254504,63.59300476947536,85.4054054054054,73.13974591651544,63.00174520069808,50.74074074074074,63.25581395348837,40.54794520547945,83.27402135231317,72.18181818181819,64.7787610619469,53.10880829015544,61.44781144781145,50.803461063040785,62.65625,35.655430711610485,49.93968636911942,81.3588850174216,72.89377289377289,62.28070175438597,52.82776349614395,61.339421613394215,41.68962350780532,50.0,81.9614711033275,70.62937062937063,63.02816901408451,44.90022172949002,63.4493670886076,34.65783664459161,49.824561403508774,35.46944858420268,51.025331724969845,71.58081705150977,62.671232876712324,52.72727272727272,61.5916955017301,44.72527472527473,64.11483253588517,40.51094890510949,48.888888888888886,60.70234113712375,51.37844611528822,63.25878594249201,41.34438305709024,51.040391676866584,34.78581979320532,49.00351699882767,50.06045949214026,51.698113207547166,63.82636655948553,31.218274111675125,50.728155339805824,49.88151658767773,64.31095406360424,62.191358024691354,42.05607476635514,43.51949420442571,49.59159859976663,62.81833616298812,51.027811366384526,52.185089974293064,62.91079812206573,41.401869158878505,50.54945054945055,31.317632081476766,43.364681295715776,49.12075029308324,61.461794019933556,51.9496855345912,40.78826764436297,49.5260663507109,50.97799511002445,61.904761904761905,48.94613583138173,51.545117428924605,62.81833616298812,62.9059829059829,50.3037667071689,49.9404052443385,50.728155339805824,62.60869565217392,50.742574257425744,51.819322459222086,49.88151658767773,53.13700384122919,40.65934065934066,43.53312302839117,65.06238859180036,52.903225806451616,61.79966044142614,61.241610738255034,49.824150058616645,62.521294718909715,35.62874251497006,51.027811366384526,50.12048192771085,50.54945054945055,61.846689895470384,43.378519290928054,52.83505154639175,50.99502487562189,49.1186839012926,50.86848635235732,41.2568306010929,53.28185328185329,49.76359338061466,49.29245283018868,63.20422535211267,44.80088495575221,50.79171741778319
24.515771997786388,24.515771997786388,25.788599889319315,28.002213613724404,24.40509131156613,26.009961261759823,0.0,50.0,50.04574565416286,45.34534534534534,51.59525979945305,43.340691685062545,50.63752276867031,73.21428571428571,53.03867403314917,71.45214521452145,69.8010849909584,39.50538998097654,70.94017094017094,68.54130052724078,66.19718309859155,51.26050420168067,72.12020033388981,69.68085106382979,65.23972602739725,54.871794871794876,50.701590271281574,73.20819112627987,68.33046471600689,66.11295681063123,54.020100502512555,42.01954397394137,51.09689213893967,72.9776247848537,70.14388489208633,66.09880749574106,56.311881188118804,64.22487223168655,55.52699228791774,61.84419713831478,72.43243243243244,69.32849364791288,66.14310645724258,53.95061728395062,60.93023255813953,49.954337899543376,72.59786476868328,69.27272727272728,67.07964601769912,56.476683937823836,65.82491582491582,54.14091470951793,61.875,45.1685393258427,51.99034981905911,71.42857142857143,69.04761904761905,64.73684210526316,55.52699228791774,60.882800608828006,51.88246097337006,51.306413301662715,71.80385288966725,68.7062937062937,63.90845070422535,48.22616407982262,62.18354430379747,43.340691685062545,53.68421052631579,44.93293591654247,52.47285886610374,69.44937833037301,66.95205479452055,54.54545454545454,64.87889273356402,48.68131868131868,61.40350877192983,50.72992700729927,51.461988304093566,64.21404682274247,55.13784461152882,61.34185303514377,53.13075506445672,53.73317013463892,43.42688330871492,51.58264947245017,52.23700120918985,54.9685534591195,61.09324758842444,39.53045685279188,52.79126213592234,51.18483412322274,66.43109540636041,61.111111111111114,51.308411214953274,46.15384615384615,53.44224037339556,64.68590831918506,52.72067714631197,55.012853470437015,61.658841940532085,50.560747663551396,51.64835164835166,39.59261616804583,46.603970741901776,51.81711606096131,65.9468438538206,53.9622641509434,51.05407882676444,52.3696682464455,53.789731051344745,66.66666666666666,51.63934426229508,56.36588380716935,65.02546689303905,64.78632478632478,52.36938031591738,52.32419547079857,52.79126213592234,66.26086956521739,54.579207920792086,53.95232120451694,51.30331753554502,55.56978233034571,50.18315018315018,45.95162986330178,67.5579322638146,56.25806451612904,66.21392190152801,65.43624161073825,53.81008206330598,64.39522998296422,45.50898203592814,52.962515114873035,52.04819277108433,51.77045177045178,64.45993031358886,46.402502606882166,55.670103092783506,54.60199004975125,51.93889541715628,54.21836228287841,51.45719489981785,55.72715572715573,51.41843971631206,52.12264150943396,63.90845070422535,48.11946902654867,53.71498172959805
50.505050505050505,50.505050505050505,54.419191919191924,47.6010101010101,49.74747474747475,64.64646464646465,50.0,0.0,39.981701738334856,35.43543543543544,40.6563354603464,34.28991905813098,40.255009107468126,78.75,40.97605893186004,74.91749174917491,70.16274864376129,30.500951173113506,76.41025641025641,68.89279437609842,62.147887323943664,41.083099906629315,74.95826377295492,69.68085106382979,60.61643835616438,51.7948717948718,41.066417212347986,76.10921501706484,67.98623063683304,60.46511627906976,51.381909547738694,42.88816503800217,40.76782449725777,78.14113597246127,70.68345323741008,60.81771720613288,51.23762376237624,60.30664395229983,52.82776349614395,61.685214626391094,81.08108108108108,71.50635208711434,62.129144851657934,50.98765432098765,60.775193798449614,39.90867579908676,79.00355871886121,70.36363636363636,63.53982300884956,53.49740932642487,60.1010101010101,51.050679851668725,61.40624999999999,35.355805243445694,48.61278648974668,77.35191637630662,70.87912087912088,61.228070175438596,52.69922879177378,60.12176560121766,40.95500459136823,48.45605700712589,78.28371278458845,68.88111888111888,61.97183098591549,45.1219512195122,62.18354430379747,34.28991905813098,48.421052631578945,35.17138599105812,49.57780458383595,69.9822380106572,61.3013698630137,52.5974025974026,60.553633217993074,44.72527472527473,62.83891547049441,40.32846715328467,48.07017543859649,59.86622073578596,51.62907268170426,61.82108626198083,40.97605893186004,50.30599755201959,34.34268833087149,48.18288393903868,48.73035066505441,52.075471698113205,62.21864951768489,30.520304568527916,49.63592233009709,48.459715639810426,62.36749116607774,60.802469135802475,41.1214953271028,42.781875658587985,48.19136522753792,60.27164685908319,49.57678355501814,51.9280205655527,61.658841940532085,41.02803738317757,49.32844932844933,30.553787396562697,42.42424242424242,48.41735052754982,60.13289036544851,51.57232704402516,40.879926672777266,48.69668246445498,50.36674816625917,60.544217687074834,48.00936768149883,51.1742892459827,60.101867572156195,60.51282051282051,48.96719319562576,49.225268176400476,49.63592233009709,61.73913043478261,50.99009900990099,51.31744040150564,48.34123222748815,52.62483994878361,40.10989010989011,42.6919032597266,63.992869875222816,53.16129032258065,60.611205432937176,59.89932885906041,48.41735052754982,60.30664395229983,35.40419161676647,49.57678355501814,48.91566265060241,49.32844932844933,60.801393728223,42.33576642335766,52.83505154639175,51.243781094527364,48.29612220916569,50.992555831265506,40.619307832422585,52.8957528957529,48.226950354609926,48.58490566037736,61.97183098591549,45.02212389380531,50.06090133982948
38.97529734675206,38.97529734675206,40.16468435498627,41.72003659652333,40.16468435498627,40.62214089661482,50.04574565416286,39.981701738334856,0.0,86.71171171171171,87.69371011850501,84.25312729948492,86.79417122040073,81.78571428571428,89.22651933701657,68.64686468646865,71.06690777576854,78.50348763474952,70.94017094017094,69.42003514938489,69.54225352112677,90.19607843137256,71.45242070116862,69.68085106382979,66.78082191780823,66.66666666666666,87.93264733395696,69.7952218430034,69.01893287435456,65.11627906976744,64.19597989949749,45.05971769815418,87.84277879341865,71.9449225473322,70.50359712230215,67.46166950596252,62.995049504950494,67.12095400340715,66.58097686375322,63.43402225755167,73.33333333333333,71.14337568058076,67.19022687609075,63.70370370370371,62.17054263565891,99.08675799086758,73.13167259786478,71.0909090909091,69.02654867256636,65.93264248704664,66.66666666666666,63.78244746600742,62.34375,86.51685393258427,62.72617611580217,70.73170731707317,71.24542124542124,68.24561403508773,65.55269922879178,61.948249619482496,87.78696051423324,60.688836104513065,71.97898423817864,68.53146853146853,67.6056338028169,59.756097560975604,62.9746835443038,84.40029433406917,59.76608187134504,86.21460506706408,62.364294330518696,69.27175843694494,65.92465753424658,65.5844155844156,67.30103806228374,59.56043956043956,63.476874003189785,87.22627737226277,60.58479532163743,65.05016722408027,63.1578947368421,63.418530351437695,89.22651933701657,62.42350061199511,84.19497784342688,60.726846424384526,62.99879081015719,64.15094339622641,63.5048231511254,78.48984771573603,62.01456310679612,60.426540284360186,70.31802120141343,61.419753086419746,89.7196261682243,56.902002107481565,59.50991831971996,66.21392190152801,62.515114873035074,67.09511568123393,61.97183098591549,87.85046728971963,61.66056166056166,78.73965626989178,56.739811912225704,60.96131301289566,65.28239202657808,64.15094339622641,87.99266727772685,59.71563981042654,62.8361858190709,67.3469387755102,60.53864168618267,63.040791100123606,66.21392190152801,67.17948717948717,63.30498177399757,60.78665077473182,61.771844660194176,67.30434782608695,64.10891089108911,63.86449184441656,60.426540284360186,66.32522407170295,98.80952380952381,56.88748685594112,69.16221033868094,65.80645161290323,67.40237691001698,66.61073825503355,59.67174677608441,67.29131175468484,86.75149700598801,62.756952841596124,63.132530120481924,61.78266178266178,67.77003484320558,56.72575599582898,65.4639175257732,64.30348258706468,60.86956521739131,64.26799007444168,87.88706739526411,66.40926640926641,60.87470449172577,59.31603773584906,67.95774647887323,59.73451327433629,62.24116930572473
33.25825825825826,33.25825825825826,34.75975975975976,35.13513513513514,33.55855855855856,35.73573573573574,45.34534534534534,35.43543543543544,86.71171171171171,0.0,70.6472196900638,60.41206769683591,70.67395264116576,70.53571428571429,72.37569060773481,75.08250825082509,68.1735985533454,55.10462904248573,67.35042735042735,67.48681898066783,65.49295774647888,73.20261437908496,65.27545909849749,67.02127659574468,63.6986301369863,52.94871794871795,72.5912067352666,68.08873720136519,64.8881239242685,61.79401993355482,53.768844221105525,42.671009771986974,71.02376599634368,71.08433734939759,68.5251798561151,61.158432708688245,50.99009900990099,64.39522998296422,54.37017994858612,59.30047694753577,71.89189189189189,68.96551724137932,64.22338568935427,51.60493827160494,58.91472868217055,70.41095890410959,71.35231316725978,68.54545454545455,66.54867256637168,53.75647668393783,60.1010101010101,51.29789864029666,58.4375,74.08239700374531,49.819059107358264,67.59581881533101,68.86446886446886,64.56140350877193,52.95629820051414,56.77321156773212,71.62534435261708,50.83135391923991,70.40280210157619,66.6083916083916,65.14084507042254,47.11751662971175,59.65189873417721,60.48565121412803,48.421052631578945,72.80178837555886,51.025331724969845,67.14031971580818,61.81506849315068,53.63636363636364,63.84083044982699,47.69230769230769,59.96810207336522,70.98540145985402,49.122807017543856,62.04013377926422,52.63157894736842,59.584664536741215,72.28360957642725,51.040391676866584,60.635155096011815,48.76905041031653,50.06045949214026,51.57232704402516,59.80707395498393,54.9492385786802,50.0,50.71090047393365,66.07773851590106,58.17901234567901,73.27102803738318,44.889357218124346,48.19136522753792,62.98811544991511,51.14873035066505,52.95629820051414,58.52895148669796,72.42990654205607,50.427350427350426,55.315085932527055,45.45454545454545,49.12075029308324,61.79401993355482,53.71069182389937,71.21906507791017,49.763033175355446,50.8557457212714,60.8843537414966,48.711943793911004,50.803461063040785,62.98811544991511,64.61538461538461,50.3037667071689,48.98688915375447,50.0,64.17391304347827,51.60891089108911,53.575909661229616,50.71090047393365,54.16133162612036,70.23809523809523,44.900105152471085,66.84491978609626,53.677419354838705,60.95076400679117,60.06711409395973,48.41735052754982,64.22487223168655,72.82934131736528,51.14873035066505,50.0,50.54945054945055,64.28571428571429,45.464025026068825,52.9639175257732,51.865671641791046,49.1186839012926,51.61290322580645,70.85610200364299,54.440154440154444,50.59101654846335,49.528301886792455,65.3169014084507,47.01327433628318,50.669914738124234
